steps,reward,ego_speed,network_speed
170000,-129.40938218098714,20.055563457015523,19.138822569851698
170500,-182.6061874136453,13.973179322307155,18.8090181762493
171000,-103.88523930041399,17.638431848386727,20.822071020219557
171500,-63.59191550200036,16.26131421628328,19.85200633639183
172000,-159.88235140925894,13.98338802438892,19.863546571042757
172500,-269.02404135677955,24.096657439786693,21.90446395626083
173000,-97.38267092972727,19.001851843230728,22.013015107386774
173500,-184.83001227005337,19.33780570247257,20.865673041766488
174000,-169.1173795301936,18.631086185573242,20.26443625718557
174500,-99.26918018465284,12.471739722009149,18.79249305654877
175000,-94.93307211936832,12.687994224303202,19.83037790582239
175500,-237.1641789832596,24.019094724123352,21.74109640347497
176000,-125.57107223956123,25.743420723479893,21.13147266631577
176500,-133.45661805126224,15.512460812446676,20.380882073327143
177000,-130.50165203220774,17.99088428680968,20.805518920140518
177500,-260.75286887719074,28.462339397771263,22.307418841560512
178000,-181.05252910051627,27.537895853740267,22.36631832326216
178500,-232.9970615188769,20.513609655345437,19.224423163749968
179000,-136.76999166324,18.948657965343916,20.93880213412831
179500,-145.6173962941861,16.704914634996523,19.86833978391047
180000,-234.35541021608992,18.086792504385457,18.625719474428134
180500,-250.85845259760987,27.48344188304909,22.22952057701427
181000,-248.15994735652336,26.302502187986125,21.99975295558074
181500,-227.5518768451582,29.2918317833595,22.469061505921683
182000,-197.4092506728469,27.414307596962818,22.748519964456488
182500,-128.65618765399458,28.241941463454133,22.097492202767107
183000,-149.05650925256413,28.772207511192484,22.015875931345654
183500,-183.8185835978017,16.2813643368176,19.919611368518023
184000,-103.51514701157816,23.766137852672532,18.21968189409206
184500,-188.48675714422032,28.275983428976502,22.172518521360583
185000,-218.88363744903648,19.060115556621188,20.743625610328824
185500,-7.7988275879755875,21.075805682741628,19.349042324747288
186000,-160.23618993399555,28.415713128831296,21.86482184706347
186500,26.577977911385695,15.299363261518142,19.9165602965255
187000,-124.06410539355024,19.65451359895939,20.466541318890265
187500,-191.81171831448543,16.107222131560356,19.979779785114754
188000,-132.196285746458,14.342741386974165,19.72491697503599
188500,-198.8867600567873,20.66153834531952,21.01051584231221
189000,-163.24191370900527,25.443043628773985,22.098287546174895
189500,-162.9255585434758,20.146278845190242,19.940095000548816
190000,-94.48461033012389,16.160435240004723,18.927001079227534
190500,-166.7691986340257,25.977891096421384,21.2413543827747
191000,-158.81193256091746,20.024689417189233,20.324066844677247
191500,-137.91262033828846,17.66163132980864,19.942623083590895
192000,-121.85281845519958,16.767687273492392,20.533471154025307
192500,-84.22863085687193,19.834725499582635,21.821766653168087
193000,-159.23300066359323,22.80897572094297,20.704333405321865
193500,-88.55133562446719,18.8109843661693,18.278972738434682
194000,-114.04932509453496,16.19059050726289,19.847791279731787
