time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,network_speed,ego_speed,train/critic_loss,train/n_updates,train/actor_loss,train/ent_coef,train/learning_rate
833,115842,107.96,-95.97282235,139,1220,19.95206953379828,8.518820548294046,5.62680721282959,28860,67.55604553222656,3.9320216416172116e-08,0.0005
836,116164,107.39,-96.87261271999999,138,1224,21.390050340221407,17.91120577221745,22.434654235839844,28940,71.26051330566406,3.770441381334422e-08,0.0005
839,116554,107.14,-96.84476151999999,138,1228,20.546256770439943,8.706746492478194,50.728302001953125,29038,67.19976806640625,3.581526186735573e-08,0.0005
840,116922,106.08,-96.71342572999998,139,1232,18.862996936086486,10.138823764820243,9.03493881225586,29130,68.71272277832031,3.412930027479888e-08,0.0005
844,117351,105.95,-96.68378284,138,1236,19.571252492678045,6.874443887651746,6.722037315368652,29237,70.74874877929688,3.227318501330956e-08,0.0005
847,117762,104.85,-96.56554751000002,138,1240,23.523563277031233,15.730322023855729,3.94655704498291,29340,67.95709991455078,3.0581873033952434e-08,0.0005
850,118097,103.25,-97.49874784000002,138,1244,18.101684817731385,6.951010817735743,4.644230842590332,29424,67.78431701660156,2.9268383272551546e-08,0.0005
854,118597,104.89,-97.58505761,138,1248,19.320466895358418,6.378737155733635,7.229379177093506,29549,69.4640884399414,2.741749405288374e-08,0.0005
857,119092,104.86,-97.46870399,138,1252,18.33701716585376,9.375974222951507,2.8098840713500977,29672,68.86459350585938,2.5710507500775748e-08,0.0005
861,119608,105.29,-97.48830582000001,138,1256,18.81242531136267,7.616299251000882,6.684252738952637,29801,69.76752471923828,2.40343158708356e-08,0.0005
863,119963,105.43,-97.51305803999999,138,1260,20.152379645332708,7.887683353121276,4.338006019592285,29890,68.31266784667969,2.294201628671999e-08,0.0005
866,120319,105.23,-97.38988719,138,1264,17.913592101991995,7.792291695820882,51.50739669799805,29979,69.15773010253906,2.18993605471951e-08,0.0005
870,120759,105.28,-97.48655984999998,138,1268,18.179631573347475,6.868404510273421,6.386587619781494,30089,66.5919189453125,2.067592319576761e-08,0.0005
872,121091,104.51,-97.37332101999999,138,1272,22.575854075186538,10.16705831580569,6.187396049499512,30172,67.38872528076172,1.979823949227466e-08,0.0005
874,121463,105.1,-96.32698522000001,138,1276,21.293929335315227,7.388348577470505,11.296295166015625,30265,67.90382385253906,1.8858996142512297e-08,0.0005
877,121906,105.96,-96.44161946,138,1280,19.318399367701954,7.669772809150158,4.422122478485107,30376,68.56564331054688,1.7796109474943478e-08,0.0005
880,122308,106.06,-96.58688485000002,138,1284,21.06502981159409,6.1075484952246475,5.190690040588379,30476,66.48650360107422,1.6889945442244425e-08,0.0005
884,122708,105.51,-96.69347301000002,138,1288,21.346116969014183,7.6824425169943265,8.452445983886719,30576,66.6771240234375,1.6029924054805633e-08,0.0005
887,123150,105.05,-96.61883129,138,1292,19.677884289310484,8.498542054491365,6.914074897766113,30687,71.37632751464844,1.512648140078454e-08,0.0005
890,123542,104.37,-96.62490782,138,1296,20.756910413640266,7.393727308634919,5.373675346374512,30785,68.58051300048828,1.4371268619584043e-08,0.0005
891,123822,103.07,-96.54679172,138,1300,18.775184061959557,12.42717103229531,2.6705594062805176,30855,71.33908081054688,1.3855024683095962e-08,0.0005
894,124174,101.27,-96.45045651000001,138,1304,18.5740387143026,10.294691193622155,4.028928756713867,30943,67.69107818603516,1.3232718032440971e-08,0.0005
898,124585,100.96,-96.50713188000003,138,1308,19.054670017079104,8.898937555609807,5.039777755737305,31046,66.63343811035156,1.2540319893616925e-08,0.0005
899,124960,100.04,-96.39597125,138,1312,18.729402103855605,8.440936521024982,3.224400520324707,31139,71.45433044433594,1.1945396671819708e-08,0.0005
902,125299,99.24,-95.15706595,138,1316,20.068129238763895,13.23628077711149,4.264670372009277,31224,68.62527465820312,1.1428112678402158e-08,0.0005
906,125696,98.54,-95.16764895,138,1320,18.967807561608684,7.87934263648743,7.623931884765625,31323,68.00572967529297,1.0853921317277582e-08,0.0005
909,126217,100.53,-94.31394733,138,1324,21.840534872606774,6.733636833978732,9.502830505371094,31454,68.76534271240234,1.0138235140288998e-08,0.0005
913,126650,100.96,-94.28326997,138,1328,20.97237857223741,6.513070806189815,4.751737594604492,31562,68.12667846679688,9.58383328253376e-09,0.0005
916,127092,101.7,-94.42886093000001,138,1332,20.545868812234986,6.160325112854907,2.8684146404266357,31672,67.22930145263672,9.05031871667461e-09,0.0005
920,127564,102.13,-94.35436440000001,138,1336,18.58479781958537,9.644327458458381,2.220257520675659,31790,68.70698547363281,8.510976812203808e-09,0.0005
924,128045,102.83,-94.48936665,138,1340,21.193037800241363,11.960812588199905,55.92584228515625,31911,67.29025268554688,7.991282302555192e-09,0.0005
927,128511,104.14,-93.41018629,138,1344,24.035065679130074,6.348964782124222,2.980131149291992,32027,68.85147094726562,7.522881873001097e-09,0.0005
929,128999,104.02,-93.3832594,138,1348,19.127116929578712,6.462651222983864,6.466701507568359,32149,71.6974868774414,7.059845152923572e-09,0.0005
932,129468,103.76,-93.43331331000002,138,1352,20.659364216043613,7.729509384700534,29.869857788085938,32266,71.31250762939453,6.6425802636160824e-09,0.0005
935,129795,101.87,-94.32121661,138,1356,22.881763502717753,15.639973461346257,6.422628402709961,32348,68.8183822631836,6.3649263637444164e-09,0.0005
938,130227,102.64,-94.35621271,138,1360,18.756159172070802,6.779909111346617,3.757978916168213,32456,68.06219482421875,6.016864784186282e-09,0.0005
942,130630,103.11,-94.43471831999999,138,1364,22.00365387369704,11.48801993983981,8.310474395751953,32557,70.57003784179688,5.708606920507009e-09,0.0005
945,131121,103.62,-94.46042610999999,138,1368,21.037361094206222,6.244721643226094,34.64468765258789,32680,69.56829071044922,5.354451104722102e-09,0.0005
949,131557,104.66,-94.50918775999999,138,1372,18.033320959115468,6.863139668107078,2.4910435676574707,32789,67.9519271850586,5.059011876085151e-09,0.0005
952,132014,105.51,-94.60665022999997,138,1376,19.093992207753168,8.845986100561928,3.410675048828125,32903,67.4603500366211,4.767445993536512e-09,0.0005
954,132409,105.03,-94.54369706,138,1380,20.48959352656648,12.40748720409136,8.176267623901367,33002,67.74497985839844,4.527911379170746e-09,0.0005
957,132859,105.51,-94.58281934,138,1384,18.472610247847463,5.9993680096161945,4.502324104309082,33114,71.8236083984375,4.2714001224908316e-09,0.0005
960,133304,105.96,-94.59758786,138,1388,20.18871051356546,7.34289350262747,6.028630256652832,33225,66.8935546875,4.031957434591504e-09,0.0005
963,133647,104.97,-94.57135415,138,1392,18.78591225951286,7.143128853200206,2.354234218597412,33311,69.9698486328125,3.856019059611526e-09,0.0005
965,133958,104.16,-94.52914839000003,138,1396,20.957763862592167,8.130569212859127,5.190647125244141,33389,69.3329849243164,3.7030951638428178e-09,0.0005
968,134441,106.19,-94.63583957,138,1400,21.488362552503194,6.948925118062058,4.597085475921631,33510,70.01519775390625,3.4777807300656605e-09,0.0005
972,134895,107.21,-94.78281437999998,138,1404,17.006232926011947,6.914375396956542,4.125034332275391,33623,70.55694580078125,3.2797593529920732e-09,0.0005
976,135396,108.11,-94.82765611999999,138,1408,21.96193675304558,7.4844163721480745,50.036109924316406,33748,69.21981811523438,3.073817422816205e-09,0.0005
978,135762,108.02,-94.86995053000001,138,1412,21.656102646623143,8.610547572129315,5.126336097717285,33840,68.92825317382812,2.930551801227921e-09,0.0005
982,136134,108.35,-94.96811722000001,138,1416,22.080399220997897,14.512150251647165,5.069242477416992,33933,69.31037902832031,2.792514663951806e-09,0.0005
985,136593,108.97,-94.99751380999999,138,1420,19.06213914777431,8.71655293972689,16.25860595703125,34048,68.48417663574219,2.6307804823488823e-09,0.0005
988,137025,108.08,-94.91879096999999,138,1424,19.025804551956593,7.31616837499623,4.226375579833984,34156,68.18898010253906,2.4874307058553313e-09,0.0005
990,137482,108.32,-94.98433466,138,1428,22.10396180607788,6.702855709775145,6.963153839111328,34270,70.90908813476562,2.344582306079701e-09,0.0005
993,137828,107.36,-94.92622277000001,138,1432,19.37774175235354,12.147301463331546,13.141258239746094,34356,69.91160583496094,2.2422741441374683e-09,0.0005
997,138237,106.73,-94.97478066000002,138,1436,19.539737203773768,9.364277801006118,2.9080801010131836,34459,68.97647094726562,2.1256003623904007e-09,0.0005
1000,138690,106.45,-94.97480894,138,1440,20.54662899929364,8.709318263313852,40.33880615234375,34572,67.69673156738281,2.004570731628519e-09,0.0005
1003,139046,105.35,-94.9384035,138,1444,19.31806293118447,7.225643021221825,5.977094650268555,34661,66.81523895263672,1.9141179752324433e-09,0.0005
1005,139397,103.98,-94.93962777000003,138,1448,22.794372382136395,11.805703194230341,7.024962902069092,34749,69.79969787597656,1.8286948622048271e-09,0.0005
1008,139775,103.07,-95.90035379999999,138,1452,9.396183960619473,6.768075502040982,14.654332160949707,34843,69.24562072753906,1.741654376274937e-09,0.0005
1011,140193,103.98,-94.95136965,138,1456,21.17537639070276,6.242694855212362,8.231069564819336,34948,69.68013000488281,1.6493175714060726e-09,0.0005
1014,140701,104.74,-95.04349862999999,138,1460,20.932509580607938,6.750756170558371,6.5758514404296875,35075,70.4649429321289,1.5441509182423374e-09,0.0005
1018,141092,104.62,-95.03626444000001,138,1464,21.132143063454002,7.079659832337307,52.70583724975586,35172,71.32947540283203,1.4683667615145168e-09,0.0005
1021,141557,104.36,-94.92128363999998,138,1468,20.583140841652074,7.0557429858417375,2.600440502166748,35289,68.62073516845703,1.3819230204603627e-09,0.0005
1025,142039,104.82,-95.00118465,138,1472,21.60735908700939,13.169875958546461,2.338299036026001,35409,67.83306884765625,1.2988107256362014e-09,0.0005
1029,142554,105.4,-95.03536189999998,138,1476,20.747770260231324,6.791586716633402,29.89905548095703,35538,70.0195541381836,1.2150315198411477e-09,0.0005
1030,142988,105.79,-95.09811393,138,1480,18.409868214346663,6.431167428987247,7.391054630279541,35646,67.74918365478516,1.1490617346510135e-09,0.0005
1034,143337,104.78,-94.92934113,138,1484,17.899983574914863,6.342869818116663,43.16432189941406,35734,66.77519989013672,1.0979659403886899e-09,0.0005
1036,143654,103.5,-94.85142231,138,1488,18.35310485982811,7.590265954053432,9.254032135009766,35813,68.26351165771484,1.054034082237365e-09,0.0005
1040,144050,104.03,-94.96195768000003,138,1492,22.272486991013917,6.749189885075312,37.12181854248047,35912,68.04225158691406,1.0014536977465127e-09,0.0005
1041,144437,104.79,-95.02108984,138,1496,18.94089556764736,8.910507880849977,4.672517776489258,36009,70.53018951416016,9.52480316840365e-10,0.0005
1045,144791,103.5,-94.89924527000001,138,1500,21.536379323671383,6.3507795256890365,3.772045612335205,36097,66.16468048095703,9.101259190735789e-10,0.0005
1048,145156,102.61,-94.82033760999998,138,1504,19.674331046980036,9.912753228898547,12.797318458557129,36188,67.70893859863281,8.683074259607793e-10,0.0005
1052,145653,102.57,-94.80168919000002,138,1508,22.621722285443727,5.970383540992339,3.204787254333496,36313,68.24435424804688,8.139789398065034e-10,0.0005
1053,145936,101.74,-94.65784047000001,138,1512,22.62749017998886,6.544124557082166,4.6566548347473145,36383,68.93584442138672,7.850536332121294e-10,0.0005
1056,146403,102.69,-94.77810933999997,138,1516,17.64750263346951,7.546633929145281,68.57186889648438,36500,71.00153350830078,7.38983596537679e-10,0.0005
1060,146949,103.56,-94.78605542,138,1520,21.495963221746283,8.549712259684732,2.5873498916625977,36637,70.14268493652344,6.884630088244137e-10,0.0005
1064,147367,103.42,-95.85537204999997,138,1524,19.280110246039413,5.582333894886932,6.537993907928467,36741,68.95881652832031,6.524306095379018e-10,0.0005
1068,147888,104.06,-95.89249993000001,138,1528,19.37577754789498,6.343872390706598,2.767181158065796,36871,69.55704498291016,6.100305260936523e-10,0.0005
1072,148473,106.45,-96.00304931000001,138,1532,19.728707602971642,6.409745444609815,4.356392860412598,37018,68.4751968383789,5.653957857454373e-10,0.0005
1076,148903,106.66,-96.05632127000001,138,1536,21.897402870513773,10.867206945549196,2.7080564498901367,37125,66.86669158935547,5.34974231580776e-10,0.0005
1079,149365,106.75,-96.08231252000002,138,1540,20.745686545254014,6.853727586807928,5.18515157699585,37241,68.93527221679688,5.038401917900615e-10,0.0005
1082,149735,106.89,-96.20773888000002,138,1544,17.76808509435129,8.703014232990462,37.90883255004883,37333,68.65367126464844,4.804413533676666e-10,0.0005
1086,150285,108.88,-96.34682217,138,1548,19.717635978608207,6.736113308500357,10.265157699584961,37471,68.05677795410156,4.473647008396142e-10,0.0005
1090,150774,109.99,-95.35041094,138,1552,22.19781308149132,6.373720859802932,6.835479736328125,37593,69.37263488769531,4.2002462619095127e-10,0.0005
1093,151127,109.34,-95.26255419,138,1556,19.288754040987328,6.597012071842904,2.546936273574829,37681,68.0405044555664,4.013472054698042e-10,0.0005
1096,151508,108.07,-95.17168122000001,138,1560,20.452734318215086,7.285219266829033,2.1614737510681152,37776,68.42256164550781,3.8211522834785683e-10,0.0005
1098,151931,108.39,-95.23941191,138,1564,22.430158705592845,5.8685230146313065,4.395102024078369,37882,69.5162353515625,3.6174216400119974e-10,0.0005
1101,152309,107.52,-95.24143371,138,1568,21.740528601793375,14.496071438962872,3.319742202758789,37977,69.96344757080078,3.4440800211754663e-10,0.0005
1104,152768,107.29,-95.26353254000001,138,1572,19.424006060888175,7.028621419109969,2.5633130073547363,38091,69.61293029785156,3.246999058514888e-10,0.0005
1108,153235,106.81,-95.26035094000001,138,1576,22.043755586794774,6.885538902597539,3.507775068283081,38208,68.56985473632812,3.0564523134657406e-10,0.0005
1111,153632,106.44,-95.23175730000001,138,1580,20.65401559689643,6.4436266101424176,5.967801094055176,38307,66.64920043945312,2.9039812221576256e-10,0.0005
1115,154142,108.05,-95.67350312,138,1584,21.57758075402172,13.31825209098467,9.788394927978516,38435,67.18111419677734,2.718065772455702e-10,0.0005
1118,154627,109.73,-96.69924111,138,1588,21.440014715743768,14.26149449800415,9.88286018371582,38556,65.7579345703125,2.5535423775480126e-10,0.0005
1122,155123,110.73,-96.07540944,138,1592,18.15749369440034,13.753296903472418,11.560761451721191,38680,66.77069091796875,2.395575682268003e-10,0.0005
1125,155586,111.49,-99.55760115999999,138,1596,20.5365982417549,13.5617698506246,10.920151710510254,38796,62.34326171875,2.2566588875339022e-10,0.0005
1128,156047,112.56,-97.62570848,138,1600,18.27752003442077,13.964684580188706,16.328861236572266,38911,63.30681610107422,2.1268929673023962e-10,0.0005
1130,156493,113.37,-92.72238234999999,138,1604,21.134292613525812,17.032607102523002,8.932577133178711,39023,63.463951110839844,2.0076884599262712e-10,0.0005
1133,156999,113.46,-89.1333088,138,1608,22.556571314709462,13.434296118961788,7.427675247192383,39149,64.04722595214844,1.881550193427728e-10,0.0005
1136,157355,114.19,-86.22261834999999,138,1612,23.080727934946633,21.88527483112782,12.728233337402344,39238,62.227394104003906,1.797258314395478e-10,0.0005
1138,157758,113.55,-88.91751545999998,138,1616,19.785633469119887,9.748051547171846,7.500181674957275,39339,64.29786682128906,1.706400853951351e-10,0.0005
1141,158279,113.3,-85.48091555000002,138,1620,24.087162095656318,16.893490263072973,8.776820182800293,39469,62.430267333984375,1.5962965671523222e-10,0.0005
1144,158674,113.07,-80.65545463,138,1624,20.71165301321994,13.341048746300192,5.856758117675781,39568,60.2142448425293,1.5172382794581551e-10,0.0005
1147,159078,111.9,-83.60339592,138,1628,19.86131334920972,15.7651390433157,15.161524772644043,39669,62.137840270996094,1.44061623741365e-10,0.0005
1149,159483,110.1,-81.46774372,138,1632,20.665858952064973,12.746778414118959,12.860715866088867,39770,63.55658721923828,1.3678637389435977e-10,0.0005
1151,159862,109.59,-79.34785570999999,138,1636,18.61956697281269,10.262456355102339,17.02083969116211,39865,60.26580047607422,1.302789681689731e-10,0.0005
1154,160195,108.3,-79.65765139999999,138,1640,22.85122309496236,18.71356933261844,15.925092697143555,39948,58.5848388671875,1.2484746569896288e-10,0.0005
1156,160540,108.05,-79.33056902999999,138,1644,22.019988477072193,15.135464857924394,13.177268981933594,40034,61.323463439941406,1.1945840150406895e-10,0.0005
1158,160846,105.61,-84.73532755999999,138,1648,19.213918196117945,14.772566755816918,14.610008239746094,40111,59.432315826416016,1.1483097112074958e-10,0.0005
1161,161339,105.65,-80.10474358999998,138,1652,23.750362056079943,15.873326099592196,46.35307312011719,40234,59.3076171875,1.0780810272281727e-10,0.0005
1163,161703,105.76,-77.46056251,138,1656,22.437954070686622,15.784005815519095,6.894608497619629,40325,58.63948059082031,1.0289023799625596e-10,0.0005
1166,162067,105.59,-79.04178316,138,1660,21.183687729536857,14.74395439024906,16.841602325439453,40416,60.43506622314453,9.819672158739579e-11,0.0005
1167,162462,105.31,-80.02254399,139,1664,22.279032807202363,16.680760200546093,10.40467357635498,40515,58.689361572265625,9.33334173836009e-11,0.0005
1169,162724,104.15,-81.22632458,139,1668,24.940390072027885,24.26179066090129,18.815553665161133,40580,60.62885284423828,9.027208147660559e-11,0.0005
1173,163133,103.65,-79.15573965,139,1672,22.23229545810365,18.968378140363196,13.179354667663574,40683,58.71984100341797,8.563123127247607e-11,0.0005
1174,163461,102.26,-76.21221973,139,1676,22.235900305119966,20.649832884583592,10.286834716796875,40765,58.61407470703125,8.211609864305913e-11,0.0005
1177,163810,101.78,-73.88613483,139,1680,21.502486913799125,23.887540009473774,62.10615921020508,40852,55.46004867553711,7.854426831155337e-11,0.0005
1179,164082,99.4,-70.64650689999999,139,1684,22.25048624026389,17.08420569218861,22.67400550842285,40920,59.526824951171875,7.586100497780635e-11,0.0005
1180,164381,97.54,-70.67330378,139,1688,20.373113974460345,15.182467849109713,28.279451370239258,40995,55.5270881652832,7.300771792673189e-11,0.0005
1182,164712,95.89,-75.64742252999999,139,1692,20.175464343951507,24.179864713922743,46.71297073364258,41077,56.08253860473633,7.001077495516483e-11,0.0005
1185,165072,94.86,-68.53768586000001,139,1696,20.34090957401755,25.005103290693533,18.21930503845215,41167,54.56841278076172,6.686288328561218e-11,0.0005
1187,165410,93.63,-65.60583468,139,1700,23.181028411521265,21.90197630811784,16.235633850097656,41252,55.27098846435547,6.401993518645455e-11,0.0005
1190,165752,92.59,-72.38770091,139,1704,20.89192814260608,15.364424929250237,32.27373504638672,41337,55.32115936279297,6.129787649689078e-11,0.0005
1192,166189,91.9,-72.82219928,139,1708,21.012188056717537,22.2008329664224,10.47530746459961,41447,54.61607360839844,5.794628665789503e-11,0.0005
1193,166403,90.48,-74.39670853999999,139,1712,18.54128383614449,13.113950725259578,46.98444747924805,41500,58.45551300048828,5.639748390517951e-11,0.0005
1195,166653,88.95,-75.90527132,139,1716,16.832237562766153,12.121272213010453,18.733556747436523,41563,55.762176513671875,5.4610208716221464e-11,0.0005
1198,167039,87.6,-77.89461533,139,1720,18.923993704133157,10.521950514679519,26.48780059814453,41659,54.6485481262207,5.1995057565035196e-11,0.0005
1199,167365,86.91,-79.24311857000001,139,1724,22.882901125294165,19.12865842003618,271.853759765625,41741,56.418487548828125,4.9860678086321997e-11,0.0005
1201,167695,86.17,-73.92940852000001,139,1728,19.324803258126572,16.19781036991983,30.947153091430664,41823,56.33519744873047,4.7813919490380385e-11,0.0005
1204,168078,85.95,-73.64478309,139,1732,23.04196773640026,21.495066730592686,44.5545768737793,41919,55.98253631591797,4.552422327996908e-11,0.0005
1206,168471,86.09,-73.50785081,139,1736,21.047704134395072,15.725781743891243,10.839395523071289,42017,53.77522277832031,4.329988451123867e-11,0.0005
1209,168809,86.14,-68.41596777,139,1740,24.629756518586305,23.888152352815503,26.3078670501709,42102,55.03395080566406,4.1458815547290584e-11,0.0005
1211,169166,86.26,-64.69770385,139,1744,20.54345235612917,25.41328230446334,20.289649963378906,42191,52.035255432128906,3.961494673965227e-11,0.0005
1212,169449,86.03,-59.4640452,139,1748,18.151135102568702,16.930729457828022,11.799543380737305,42262,51.61974334716797,3.820297550527485e-11,0.0005
1214,169777,84.38,-61.85649471000001,139,1752,23.473050522358697,26.139189219206855,12.080511093139648,42344,52.54969024658203,3.663476119686315e-11,0.0005
1216,170146,84.43,-65.14699167000002,139,1756,21.976104679593046,15.945072462218008,10.218820571899414,42436,52.35866165161133,3.495179839996254e-11,0.0005
1219,170580,85.13,-62.250951879999995,139,1760,21.631233350921566,14.3289524952946,15.37267780303955,42544,52.215206146240234,3.307453616541167e-11,0.0005
1220,170897,84.35,-61.50234805,140,1764,18.62295907432939,16.592341784143347,22.605619430541992,42624,51.48889923095703,3.1749283757598334e-11,0.0005
1222,171126,84.02,-63.158643309999995,139,1768,25.661467239828617,24.30440367783179,27.485565185546875,42681,51.41232681274414,3.083756167088225e-11,0.0005
1225,171591,84.58,-71.03549418,140,1772,20.852143604873753,8.398468480984922,111.69110870361328,42797,53.363075256347656,2.9062183215522452e-11,0.0005
1226,171907,84.46,-75.29182663,140,1776,21.205474273668532,15.36828595247963,16.424213409423828,42876,50.60110855102539,2.79119626717117e-11,0.0005
1229,172216,84.06,-77.87492424999999,140,1780,23.327108454441436,19.094368880198974,32.17079162597656,42953,51.893917083740234,2.683468725006577e-11,0.0005
1231,172552,84.7,-82.25079016,140,1784,23.637762509104057,28.428945451806896,69.91472625732422,43037,52.63079071044922,2.570683943492469e-11,0.0005
1232,172786,84.05,-82.64548359999999,140,1788,22.562738499361643,17.107326330987412,11.207895278930664,43096,49.56755447387695,2.4943123955178947e-11,0.0005
1234,173063,83.51,-76.16912166999998,140,1792,24.473818981168932,24.04586887040455,41.44381332397461,43165,49.78532028198242,2.407869563458842e-11,0.0005
1235,173422,83.5,-75.86009108,140,1796,23.46180001428314,18.35941977777337,21.790700912475586,43255,47.32603454589844,2.299604430489044e-11,0.0005
1238,173816,84.06,-76.12955422,140,1800,22.650325850418643,22.51562848453129,25.309749603271484,43353,48.90501403808594,2.1872444827542026e-11,0.0005
1240,174075,83.23,-74.06028414000001,140,1804,21.181899742576796,22.689860370790193,48.14695739746094,43418,49.092769622802734,2.1157652019265782e-11,0.0005
1241,174443,82.54,-78.47388099,140,1808,21.74063208289195,14.612410839889638,44.92570495605469,43510,47.68601608276367,2.018568992512293e-11,0.0005
1244,174847,84.44,-78.73401151,140,1812,22.61785608721766,22.8130576754686,11.625753402709961,43611,50.248470306396484,1.916998677853332e-11,0.0005
1247,175133,84.8,-72.97948712,140,1816,24.17945408686408,27.795289898026663,144.68951416015625,43683,49.16685485839844,1.8477275265382787e-11,0.0005
1248,175414,83.75,-73.07007686000001,140,1820,21.541663991249646,17.82015520829359,24.384754180908203,43753,49.05357360839844,1.7827813877935306e-11,0.0005
1249,175586,82.21,-80.86898959,140,1824,22.525066292282368,21.76324309450049,41.7750244140625,43796,48.40679168701172,1.744022808114476e-11,0.0005
1250,175777,80.82,-81.66247741000002,140,1828,20.58948792225883,19.93545538545889,150.13916015625,43844,50.09626388549805,1.701751933813611e-11,0.0005
1251,175999,79.21,-86.77029825000001,140,1832,23.653172241363258,29.69077609465726,52.456634521484375,43899,49.682960510253906,1.654574741105641e-11,0.0005
1253,176384,79.13,-87.94978967000002,140,1836,21.84896330677282,16.025994069662282,23.355112075805664,43995,47.390777587890625,1.5753408993957052e-11,0.0005
1256,176799,79.9,-88.30358663999999,140,1840,23.781184790904,17.13787384685315,34.55933380126953,44099,49.133514404296875,1.4937804465597893e-11,0.0005
1258,177047,78.81,-92.54613113,140,1844,23.158489882706025,24.531859059157952,27.852983474731445,44161,48.34832000732422,1.4471810035054933e-11,0.0005
1258,177241,77.92,-97.56431541,140,1848,25.11263443683042,29.283864264451783,37.09761047363281,44210,49.03081512451172,1.4113833365914097e-11,0.0005
1259,177403,76.26,-99.48985413,140,1852,23.10489173522177,28.52011623127345,59.447330474853516,44250,46.365638732910156,1.3828180787933686e-11,0.0005
1261,177739,75.93,-99.56835267000002,140,1856,19.937879452138066,14.854023722711323,18.63212013244629,44334,47.23247528076172,1.3246991177606748e-11,0.0005
1262,177950,73.7,-99.71702111999998,140,1860,24.507909232387313,21.088831106959333,47.58262634277344,44387,49.10931396484375,1.2892921105733812e-11,0.0005
1263,178144,72.47,-102.57624802000001,140,1864,23.603119931984782,28.334272312351896,22.574785232543945,44435,47.25168991088867,1.258042801877135e-11,0.0005
1264,178441,73.15,-99.23243240000002,141,1868,24.373975166229204,25.386553220936374,7.599247932434082,44510,46.301185607910156,1.2107250965676108e-11,0.0005
1266,178775,71.84,-91.94099880000002,141,1872,25.039200750701653,26.508343517543697,83.6053466796875,44593,49.47892761230469,1.160432080288265e-11,0.0005
1267,178981,70.74,-90.56156182000001,141,1876,22.2567013073733,20.6952533245046,59.95538330078125,44645,44.67436981201172,1.1299932343999952e-11,0.0005
1269,179241,70.25,-90.45980275000002,141,1880,24.33209814868625,29.96767470715797,26.005826950073242,44710,46.39228820800781,1.09306487472427e-11,0.0005
1270,179471,69.19,-92.11729449000002,141,1884,21.373618467468116,24.894657187709466,18.00782012939453,44767,47.83406066894531,1.061676180996729e-11,0.0005
1272,179692,69.06,-92.80243261000001,141,1888,23.42253873665799,22.73612514160768,20.326929092407227,44822,46.535926818847656,1.0322435614606995e-11,0.0005
1273,179988,69.25,-94.88851002999999,141,1892,24.2563298946652,24.1095519529089,23.475507736206055,44896,45.929298400878906,9.939265556424548e-12,0.0005
1275,180262,68.4,-99.34911647999999,141,1896,25.246386040118047,22.387761433333058,21.298118591308594,44965,45.44200897216797,9.594811056778951e-12,0.0005
1276,180475,66.59,-104.13531848999999,141,1900,23.537524222616945,26.426348968468055,16.536392211914062,45018,45.61979293823242,9.338359079069658e-12,0.0005
1277,180717,66.42,-105.24078115,141,1904,23.921860290267905,29.627892784855717,41.15982437133789,45079,48.38014602661133,9.051669136450613e-12,0.0005
1278,180856,64.13,-106.54272609000002,141,1908,24.27374913643991,26.299522754838062,38.62825012207031,45113,45.94646072387695,8.89571229178987e-12,0.0005
1279,181160,63.13,-105.19115642999998,141,1912,22.62436868700204,14.75830710762335,62.67493438720703,45189,43.43426513671875,8.556749926669216e-12,0.0005
1281,181417,62.84,-103.86280924000002,141,1916,23.721757152680865,25.32464341949066,65.06368255615234,45254,45.48786163330078,8.277115104426969e-12,0.0005
1282,181722,63.08,-105.58993921,141,1920,19.46522170292345,16.202556158459593,43.24176788330078,45330,46.70500183105469,7.961724161897887e-12,0.0005
1283,181968,63.82,-100.60430795,141,1924,23.104792836744526,17.90165487968181,60.96626281738281,45391,47.24989318847656,7.717298154685803e-12,0.0005
1284,182155,63.78,-101.95703214000001,141,1928,23.40582227203849,29.663805053841944,28.529695510864258,45438,45.90285873413086,7.53409921255832e-12,0.0005
1286,182464,64.65,-96.87056437999999,141,1932,23.501153263710318,29.042579959592356,14.762086868286133,45515,46.502296447753906,7.243317057259446e-12,0.0005
1287,182720,63.36,-98.58197729,141,1936,21.2042825527184,15.717589784756239,14.246374130249023,45579,43.17694854736328,7.010188003003792e-12,0.0005
1289,183029,62.3,-100.46262760999998,141,1940,20.68117523956208,6.203155159983272,14.754280090332031,45657,44.55437469482422,6.736181491079352e-12,0.0005
1290,183250,62.03,-101.03709538999999,142,1944,24.478408456078487,25.770928507244115,61.28737258911133,45712,47.04352569580078,6.549435906805234e-12,0.0005
1292,183516,62.75,-94.25593964,142,1948,20.898317092274215,26.289281477913708,26.792312622070312,45778,45.76630783081055,6.332162225120008e-12,0.0005
1293,183780,63.77,-97.50169175,142,1952,22.281594496567177,16.88399998664775,32.09309387207031,45844,46.54730224609375,6.122095885796597e-12,0.0005
1294,184017,62.78,-97.01824619000001,142,1956,20.334769728748395,25.818337419823127,36.559844970703125,45904,46.37006378173828,5.937180434789635e-12,0.0005
1296,184362,64.12,-94.40863559000002,142,1960,22.53759559479472,17.060081655451143,30.693233489990234,45990,46.55390167236328,5.681832174891932e-12,0.0005
1298,184764,66.2,-92.73427942000001,142,1964,22.54687000974898,20.36489401618199,9.837112426757812,46090,43.80194854736328,5.3986932112282116e-12,0.0005
