time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/actor_loss,train/learning_rate,train/critic_loss,train/ent_coef,train/n_updates,network_speed,ego_speed
502,5136,318240,-77.45583415999998,633,134.54,13.450344920158386,0.0005,38.3630227856338,2.3255440680809384e-19,79360,,
501,5140,318720,-78.49661060999999,636,136.16,13.484295815229416,0.0005,23.621169984340668,2.251244790990672e-19,79424,,
501,5144,319104,-74.62847113999999,636,137.71,13.873494759202003,0.0005,19.071444544941187,2.109691848651755e-19,79552,23.610393730118897,8.356241621863893
501,5148,319936,-72.36609889,637,136.45,13.423599362373352,0.0005,28.084126133471727,1.9138746504779768e-19,79744,,
501,5152,320384,-70.92007733,638,138.29,13.54077060520649,0.0005,25.391424164175987,1.7935347286946913e-19,79872,,
499,5156,321056,-70.13324384000002,642,137.16,13.672490045428276,0.0005,30.352084267884493,1.6270625584278953e-19,80064,,
500,5160,321952,-64.03725234000001,643,139.84,13.82737110555172,0.0005,35.46947280317545,1.4760419766007477e-19,80256,,
500,5164,323136,-63.85486090000001,645,139.83,13.567689761519432,0.0005,21.984608564525843,1.254843228026404e-19,80576,,
499,5168,323584,-61.62191877000001,647,140.25,13.762401908636093,0.0005,23.285805117338896,1.2147519991098161e-19,80640,,
499,5172,323808,-59.609818000000004,647,141.33,13.488531395792961,0.0005,34.92467999830842,1.175941664218528e-19,80704,,
499,5176,323968,-59.30707499000001,648,143.77,13.588591635227203,0.0005,32.32350097224116,1.1383712924525024e-19,80768,,
500,5180,324896,-58.90257923000001,649,144.34,13.528180629014969,0.0005,35.593799002468586,9.997157753815093e-20,81024,20.140581471857647,10.4582625218709
500,5184,325600,-59.577861659999996,650,144.44,13.565230473876,0.0005,27.345309149473906,9.368560305388424e-20,81152,,
500,5188,325856,-62.25349008,650,144.26,13.659628957509995,0.0005,27.509613189846277,9.06924234511476e-20,81216,,
499,5192,326336,-66.12615505000001,653,141.97,13.68410049378872,0.0005,27.584206387400627,8.498989857031804e-20,81344,,
499,5196,326752,-65.91318945,653,140.67,14.279995918273926,0.0005,25.1631055213511,7.964593598726846e-20,81472,,
500,5200,327360,-66.26814916,654,142.09,13.96314512193203,0.0005,38.36556874215603,7.463798664944853e-20,81600,,
500,5204,327872,-65.40937407999999,655,142.29,13.730668365955353,0.0005,29.026533775031567,6.994492705800519e-20,81728,,
500,5208,328064,-63.15046165999999,655,142.89,13.566286072134972,0.0005,28.258009172976017,6.771024329933385e-20,81792,,
500,5212,328608,-69.96438592999999,656,140.22,13.824845731258392,0.0005,34.043351113796234,6.345278366256302e-20,81920,,
499,5216,328928,-71.09220567,658,137.53,13.966369181871414,0.0005,41.26540255919099,6.142551877463781e-20,81984,,
499,5220,329152,-69.18978485999999,659,137.18,13.804278820753098,0.0005,34.74399692937732,5.946302327978134e-20,82048,,
499,5224,329824,-69.28232136000001,660,136.49,13.613707929849625,0.0005,29.910925395786762,5.39437893341339e-20,82240,,
499,5228,330496,-70.80301168000001,661,135.74,13.87509436905384,0.0005,41.74077467992902,5.055193205167304e-20,82368,,
499,5232,331360,-69.98842328999999,663,134.18,13.632724285125732,0.0005,28.59918526560068,4.439462307821086e-20,82624,20.41884108591493,9.277559269714352
499,5236,331616,-67.87845352000001,663,133.04,13.626806885004044,0.0005,21.93557582050562,4.2976250766726696e-20,82688,,
499,5240,332256,-71.7335314,664,130.74,13.876834854483604,0.0005,35.54010048508644,4.027400609506144e-20,82816,,
500,5244,332800,-71.4952692,665,131.3,13.860196977853775,0.0005,23.88626703619957,3.7741670601809553e-20,82944,,
500,5248,333344,-74.45794098999998,666,132.53,13.740698009729385,0.0005,33.203826267272234,3.4238567422431506e-20,83136,,
499,5252,333824,-73.86338126999999,668,132.3,13.347910851240158,0.0005,20.133855815976858,3.314467281160551e-20,83200,,
499,5256,334432,-71.71222619000001,669,132.86,13.468810006976128,0.0005,35.99564092606306,3.006825265663704e-20,83392,,
499,5260,334752,-73.40414272999999,670,130.66,13.788229793310165,0.0005,28.116594646126032,2.91075971828174e-20,83456,21.032118881567726,15.647128706705667
499,5264,335072,-71.84073872,670,132.25,13.743435025215149,0.0005,27.301507376134396,2.817763261388354e-20,83520,,
499,5268,335776,-75.20581637000001,671,130.75,13.89792113006115,0.0005,22.962257996201515,2.556224256286862e-20,83712,,
498,5272,336224,-74.58020859,674,128.16,14.008567795157433,0.0005,18.323882408440113,2.3954949752347197e-20,83840,,
498,5276,337248,-74.2628571,676,130.6,13.5432049036026,0.0005,28.995631985366344,2.1037196990399952e-20,84096,,
498,5280,337536,-72.15557177000001,676,131.77,13.94838471710682,0.0005,20.65926907584071,2.036507548322234e-20,84160,,
499,5284,337856,-73.13632770000002,676,128.69,13.827837884426117,0.0005,14.270415160804987,1.971442813303649e-20,84224,,
499,5288,338144,-70.42550993,677,127.42,13.758029833436012,0.0005,31.302022080868483,1.908456801238791e-20,84288,,
499,5292,338528,-72.48660480000001,677,125.63,13.830537274479866,0.0005,22.996248669922352,1.7884575825482364e-20,84416,,
498,5296,339008,-72.33854156,680,123.76,13.785983860492706,0.0005,21.071902457624674,1.6760036278273262e-20,84544,21.099157188711654,13.151902290204893
498,5300,339680,-70.39233507,681,123.28,13.305875599384308,0.0005,25.936824686825275,1.5706204694270947e-20,84672,,
498,5304,339904,-71.80976955000001,681,121.96,13.594841957092285,0.0005,28.151782035827637,1.5204404037303266e-20,84736,,
498,5308,340704,-69.37807746,682,121.81,13.519730284810066,0.0005,25.607750117778778,1.3793162977915204e-20,84928,19.093224512042507,11.98162774067485
498,5312,341120,-66.92367485,683,122.9,13.778167650103569,0.0005,29.928123377263546,1.2925881447971495e-20,85056,,
497,5316,341600,-66.65149371000001,686,122.99,13.56960180401802,0.0005,23.846255719661713,1.2113132673337138e-20,85184,,
498,5320,342240,-68.55228069,687,122.07,13.06904125213623,0.0005,24.295374147593975,1.1351487595563996e-20,85312,,
498,5324,342912,-67.45448529000001,688,125.03,13.653346881270409,0.0005,25.001288399100304,1.0297866025267313e-20,85504,,
498,5328,343520,-69.97479534000001,688,125.33,13.70159262418747,0.0005,23.499560933560133,9.650360815352041e-21,85632,,
497,5332,344256,-73.97785151000001,691,124.27,13.853504315018654,0.0005,23.94450358301401,8.754634185478187e-21,85824,,
497,5336,344928,-71.48076112000001,693,125.03,13.866772621870041,0.0005,24.619335781782866,7.94204719674916e-21,86016,22.651748665530544,14.218583506451285
498,5340,345600,-70.98161965999999,693,125.59,13.733208104968071,0.0005,22.283361360430717,7.442670071943613e-21,86144,,
498,5344,346144,-69.11260523000001,694,126.5,13.91565816104412,0.0005,31.12681659311056,6.751856852715589e-21,86336,,
497,5348,346752,-67.92696219999999,697,129.79,13.982269540429115,0.0005,22.229527432471514,6.3273161157782124e-21,86464,,
497,5352,347456,-66.23819747,698,132.43,13.794839218258858,0.0005,27.187415786087513,5.740027751093209e-21,86656,,
497,5356,347840,-66.41204236,699,133.25,13.97541418671608,0.0005,23.100415896624327,5.556638536464079e-21,86720,,
497,5360,348256,-69.91408116999999,699,131.8,13.992159977555275,0.0005,25.282106816768646,5.20725028711504e-21,86848,,
497,5364,348576,-66.17151385,700,134.27,13.74317529797554,0.0005,34.24726929888129,5.040882860663279e-21,86912,,
496,5368,349216,-68.73173408000001,702,133.3,13.574838638305664,0.0005,28.027631234377623,4.572998533630882e-21,87104,,
497,5372,349504,-73.35002732999999,703,133.65,13.814469918608665,0.0005,23.945791721343994,4.4268949243503316e-21,87168,,
497,5376,349952,-77.03823294,703,130.1,13.736419826745987,0.0005,28.932807210832834,4.285459263792351e-21,87232,,
497,5380,350560,-78.84658523,704,127.38,13.858234331011772,0.0005,33.767407704144716,3.8876917528479176e-21,87424,,
497,5384,350976,-77.94186413000001,705,130.34,13.68257388472557,0.0005,27.022748600691557,3.763483116831296e-21,87488,,
497,5388,351392,-75.84955225,706,132.18,13.595478549599648,0.0005,19.850288316607475,3.526844232310599e-21,87616,,
497,5392,351680,-78.23904162000001,707,131.37,14.058075711131096,0.0005,24.107817817479372,3.41416447341309e-21,87680,,
497,5396,352608,-78.68892772999999,708,132.85,13.918338596820831,0.0005,33.43794905394316,2.9983135947048e-21,87936,22.473195731772133,6.946837086928601
497,5400,353344,-82.35141453,710,131.96,13.971080303192139,0.0005,34.759236857295036,2.720016354174575e-21,88128,,
497,5404,353696,-77.32148394,710,132.69,13.186423003673553,0.0005,23.345091987401247,2.6331140011285807e-21,88192,,
496,5408,354144,-77.02171578000001,713,132.5,13.875306233763695,0.0005,20.33825120329857,2.4675500894622166e-21,88320,,
496,5412,355200,-77.45554372000001,715,133.66,14.143279895186424,0.0005,20.851465944200754,2.1669983160229067e-21,88576,22.91894017345889,13.331189936005096
497,5416,356256,-76.28543622999999,716,135.99,13.461325824260712,0.0005,18.930045142769814,1.9030542955335382e-21,88832,,
496,5420,356768,-72.88633800000001,719,140.27,13.900314375758171,0.0005,27.955023929476738,1.783394796320829e-21,88960,16.64190170658255,11.735485256111174
496,5424,357120,-71.82165874,719,138.89,13.741004809737206,0.0005,29.672130413353443,1.7264167520655778e-21,89024,,
496,5428,357472,-69.0815854,720,137.07,13.76889255642891,0.0005,24.042207054793835,1.6178638053977617e-21,89152,,
496,5432,358336,-63.54965020999999,721,140.26,13.515403792262077,0.0005,17.263580434024334,1.467697016563577e-21,89344,,
495,5436,359008,-68.74386788,724,139.68,13.442030161619186,0.0005,21.503847017884254,1.3314683854495235e-21,89536,,
496,5440,359584,-65.61222484,724,142.2,14.072944045066833,0.0005,23.455565322190523,1.2477488163656666e-21,89664,,
496,5444,360096,-67.55423961000001,725,141.35,13.779372110962868,0.0005,27.33434496447444,1.1692933381904548e-21,89792,23.995848787600703,17.09153997261422
496,5448,360544,-65.3478801,726,141.84,13.958842799067497,0.0005,39.94549936428666,1.095770963820719e-21,89920,,
496,5452,361344,-65.17450287,727,139.66,13.690120324492455,0.0005,20.338931281119585,9.940637568215764e-22,90112,,
496,5456,361632,-65.34861046,728,140.74,13.769743576645851,0.0005,16.924632489681244,9.62304219932822e-22,90176,,
496,5460,362048,-59.40152607,729,142.85,13.60083293914795,0.0005,26.681318249553442,9.017968261871082e-22,90304,,
496,5464,362784,-61.028238200000004,730,141.9,14.055634066462517,0.0005,29.427125297486782,8.180938933908815e-22,90496,,
496,5468,363136,-54.43880142,731,141.25,14.18857391178608,0.0005,25.99603271484375,7.919564585219715e-22,90560,,
496,5472,363680,-48.53293057,731,145.08,13.700941577553749,0.0005,23.36642599850893,7.421601211174572e-22,90688,,
496,5476,363936,-48.48147385999999,732,144.38,14.029296472668648,0.0005,32.60064386948943,7.184487025336705e-22,90752,,
496,5480,364448,-52.71085356,734,141.41,13.71628189086914,0.0005,21.276750430464745,6.732743540265267e-22,90880,,
496,5484,365248,-47.66299932,735,140.72,13.916843980550766,0.0005,13.43823666498065,6.107824292124356e-22,91072,18.591723302565402,9.903215534850776
496,5488,365472,-51.68504773000001,735,139.04,13.689988285303116,0.0005,32.25715717300773,5.912684148653069e-22,91136,,
496,5492,365664,-51.31294427000001,736,139.61,13.410127624869347,0.0005,21.840092077851295,5.72377872790315e-22,91200,,
496,5496,366080,-52.542882029999994,736,138.75,13.683355525135994,0.0005,18.904106341302395,5.540908661058025e-22,91264,,
496,5500,367648,-50.239883909999996,740,140.04,14.072893291711807,0.0005,23.426316652446985,4.414363199916848e-22,91712,,
496,5504,367968,-52.13240876999999,740,139.49,13.744034513831139,0.0005,23.03359879180789,4.273327878379658e-22,91776,,
497,5508,369056,-57.441049019999994,742,138.93,14.023830324411392,0.0005,22.326862022280693,3.752829454065256e-22,92032,,
496,5512,369760,-57.54110669999999,745,137.96,13.850702106952667,0.0005,21.173140354454517,3.404499606770977e-22,92224,,
496,5516,369984,-58.798726640000005,745,135.81,13.53173641860485,0.0005,19.627381596714258,3.295728577928191e-22,92288,,
496,5520,370272,-56.98016890000001,745,137.04,13.717871129512787,0.0005,23.843475054949522,3.19043271408687e-22,92352,,
496,5524,370560,-57.94382493999999,746,139.21,14.22010788321495,0.0005,25.50060111284256,3.088501018573346e-22,92416,,
496,5528,371488,-54.13516759999999,747,142.69,13.641665369272232,0.0005,16.624225694686174,2.712316429606841e-22,92672,,
496,5532,371808,-60.03770271999999,749,139.91,13.767636731266975,0.0005,23.569500908255577,2.6256601341100988e-22,92736,,
496,5536,372736,-59.54716364000001,750,139.24,13.618836969137192,0.0005,30.76455507799983,2.3819517574135717e-22,92928,,
496,5540,373056,-57.04461597,750,139.44,13.893174514174461,0.0005,23.142958715558052,2.232180310166343e-22,93056,,
497,5544,373504,-56.38195941,751,137.93,14.227463215589523,0.0005,27.70779598131776,2.160863919842603e-22,93120,,
497,5548,374016,-56.11361144999998,751,139.83,13.937359541654587,0.0005,34.466923609375954,2.0249939648494915e-22,93248,20.285461442533705,7.005189864492386
496,5552,374272,-55.3884461,753,138.11,13.719775810837746,0.0005,23.103441271930933,1.9602970385156624e-22,93312,,
496,5556,374816,-57.04838460999999,755,135.26,13.760027423501015,0.0005,21.000784903764725,1.7783463318631562e-22,93504,,
496,5560,375232,-61.32467935,755,134.03,13.63765250146389,0.0005,17.44509068131447,1.7215296329344192e-22,93568,,
496,5564,375616,-59.24701462,756,134.19,13.573082655668259,0.0005,29.01043351739645,1.6132839105127242e-22,93696,,
496,5568,375808,-63.65441712,756,133.95,,,,,,,
496,5572,376160,-65.73064243,757,132.52,13.959859877824783,0.0005,29.79086634144187,1.511844472092667e-22,93824,,
496,5576,376384,-61.354107170000006,757,132.19,13.568151161074638,0.0005,33.36595354229212,1.4635422289596018e-22,93888,,
496,5580,377056,-60.728314280000006,759,133.2,13.699427381157875,0.0005,18.97020484507084,1.3715181511269582e-22,94016,14.757887970227351,10.196327997449156
496,5584,377600,-67.47551231,760,129.97,13.85349203646183,0.0005,27.286729644984007,1.28528033253537e-22,94144,,
496,5588,378208,-63.34082964999999,761,130.83,13.580171421170235,0.0005,21.58154908195138,1.1659832821708824e-22,94336,,
496,5592,378784,-54.77878889000001,762,132.61,14.231085479259491,0.0005,25.201560892164707,1.0926690148299703e-22,94464,,
496,5596,379136,-54.375159079999996,762,131.08,13.60986116528511,0.0005,29.00322213023901,1.0577591390392497e-22,94528,,
496,5600,379776,-55.927160670000006,765,131.36,13.514514654874802,0.0005,16.911308079957962,9.595801416265615e-23,94720,,
496,5604,380512,-53.81474926,766,130.29,13.619481042027473,0.0005,21.87885294854641,8.705139026884247e-23,94912,,
496,5608,380800,-48.44231962999999,766,129.91,13.591620817780495,0.0005,13.857245363295078,8.427016894936749e-23,94976,,
496,5612,380992,-48.379140099999994,766,130.07,13.647622346878052,0.0005,20.394275788217783,8.157780511947184e-23,95040,22.52941635874993,12.223064351643968
497,5616,381120,-46.94361076999999,766,129.83,,,,,,,
497,5620,381408,-48.47040609,767,126.18,13.995042815804482,0.0005,27.93954488262534,7.897146075344136e-23,95104,,
496,5624,382048,-48.10336179000001,769,123.82,13.555146902799606,0.0005,19.125028792768717,7.164149143987255e-23,95296,,
496,5628,382432,-49.715741949999995,770,121.06,14.002213165163994,0.0005,24.09270705655217,6.93526041278028e-23,95360,,
496,5632,382976,-49.33277689,770,119.97,13.797149360179901,0.0005,22.6876923982054,6.499187689034103e-23,95488,,
496,5636,383328,-53.497341719999994,771,118.04,13.718541875481606,0.0005,27.483063735067844,6.09053413346703e-23,95616,,
497,5640,383904,-54.98725602999999,772,115.53,13.941591322422028,0.0005,23.788778394460678,5.707575877925166e-23,95744,,
496,5644,384768,-59.79974641,774,113.24,14.274119317531586,0.0005,24.755384676158428,5.1778103466114965e-23,95936,,
496,5648,385568,-61.468524880000004,776,111.0,14.166611820459366,0.0005,26.34308187291026,4.547144471601408e-23,96192,,
497,5652,386048,-61.60437171,776,110.53,14.040851205587387,0.0005,23.575340047478676,4.401866920384343e-23,96256,,
497,5656,386592,-57.15572451,777,110.09,13.577440097928047,0.0005,17.346378296613693,3.9932947358196436e-23,96448,21.459988323922612,11.47752926584215
496,5660,387008,-57.21436192,779,109.6,14.073741421103477,0.0005,13.71440415456891,3.865712212314443e-23,96512,,
496,5664,387776,-59.501308120000004,781,109.4,13.428975656628609,0.0005,21.75680150464177,3.5069048495694486e-23,96704,,
496,5668,388032,-56.31658366,781,113.54,14.074774399399757,0.0005,22.682128179818392,3.3948621216881e-23,96768,,
496,5672,388256,-55.44990313999999,781,114.93,14.064071774482727,0.0005,24.87216128781438,3.2863990030059917e-23,96832,,
496,5676,388672,-55.34044248,782,116.61,13.949582070112228,0.0005,20.415924072265625,3.079758003149376e-23,96960,22.25293298175532,13.78148725200992
496,5680,389152,-53.67425592000001,783,117.87,13.84779155254364,0.0005,33.08709216490388,2.8861101093955265e-23,97088,,
495,5684,389408,-51.552368499999986,786,118.89,13.893925964832306,0.0005,19.04654998332262,2.79390126258951e-23,97152,,
495,5688,389600,-52.124903429999996,786,119.2,,,,,,,
495,5692,390336,-58.44547975,787,117.6,14.101856112480164,0.0005,23.492428343743086,2.5345770968329404e-23,97344,,
495,5696,391104,-63.07716338000001,788,117.28,14.018524914979935,0.0005,15.652592647820711,2.2993229163266494e-23,97536,,
495,5700,391456,-61.384188550000005,789,115.99,14.051135957241058,0.0005,30.127367287874222,2.1547469434860232e-23,97664,22.142915510722357,19.04919898570228
495,5704,391776,-63.76460172000001,789,115.42,14.042562678456306,0.0005,20.272860761731863,2.0859045141452505e-23,97728,,
495,5708,392256,-65.7002152,791,113.55,14.306858330965042,0.0005,28.74293189495802,1.9547477974639613e-23,97856,,
495,5712,393312,-63.890136670000004,793,114.56,13.87263210117817,0.0005,29.985989343374968,1.7166562716360554e-23,98112,,
495,5716,393504,-65.32942867,793,113.23,13.701374426484108,0.0005,22.1548444442451,1.6618104904030543e-23,98176,,
496,5720,393952,-64.52837358,794,112.47,14.041651278734207,0.0005,24.673681139945984,1.608716986177298e-23,98240,,
496,5724,394112,-65.80690349,794,114.87,13.937423035502434,0.0005,19.176790364086628,1.5573197720212288e-23,98304,,
495,5728,394752,-65.45476065,796,114.06,13.773807764053345,0.0005,25.460701297968626,1.4593992024828625e-23,98432,22.129516500650354,15.322179396413151
495,5732,395456,-65.09619387,797,117.33,13.9709881991148,0.0005,19.097542878240347,1.3239407989357144e-23,98624,,
495,5736,395936,-59.120131,798,120.47,13.962410882115364,0.0005,23.01903535425663,1.2406945398375838e-23,98752,,
495,5740,396288,-59.17728054,799,122.01,13.673933058977127,0.0005,25.875428829342127,1.201055359103592e-23,98816,,
495,5744,396864,-60.64213099,800,121.04,14.200511068105698,0.0005,26.033061426132917,1.0895758914671178e-23,99008,,
495,5748,397568,-60.87545404,802,120.25,14.29194687306881,0.0005,26.96639323979616,1.0210659448111828e-23,99136,,
495,5752,398880,-61.153840849999995,804,122.34,14.272405207157135,0.0005,27.536289654672146,8.403161536552068e-24,99520,,
495,5756,399392,-59.71691403999999,805,125.15,14.156339600682259,0.0005,26.123212188482285,7.874790538755507e-24,99648,,
495,5760,400160,-59.491047959999996,808,125.01,13.751902744174004,0.0005,21.62879627943039,7.143868792291471e-24,99840,,
495,5764,400480,-60.68925927999999,808,128.42,14.117688193917274,0.0005,22.513816006481647,6.915627950080764e-24,99904,,
495,5768,401344,-65.26984249000002,809,124.03,13.67540419101715,0.0005,24.848386324942112,6.2737338036546896e-24,100096,,
495,5772,401536,-66.12148444,809,122.93,14.159474909305573,0.0005,23.472199488431215,6.07329305453048e-24,100160,,
495,5776,402496,-67.49122478999999,812,126.58,13.991240978240967,0.0005,27.717815577983856,5.333555923036068e-24,100416,,
495,5780,402720,-69.41556845999999,813,125.92,13.961020320653915,0.0005,22.90209934487939,5.163153098986122e-24,100480,,
495,5784,403200,-68.13419578000001,813,128.74,14.249763384461403,0.0005,21.199115876108408,4.998194530680824e-24,100544,19.45932965766861,6.651224140614093
495,5788,403808,-69.57556457000001,814,127.77,14.253741145133972,0.0005,18.307542987167835,4.534272359505171e-24,100736,,
495,5792,404000,-67.51989208000002,814,129.49,13.745974630117416,0.0005,20.941079173237085,4.389406053803949e-24,100800,,
495,5796,404992,-66.7562573,817,132.86,14.237743750214577,0.0005,22.852632857859135,3.981990445329488e-24,100992,,
495,5800,405280,-69.29615008,817,134.32,14.172150954604149,0.0005,30.375425666570663,3.731612323388508e-24,101120,,
495,5804,405568,-66.76972939000002,818,135.22,14.148569270968437,0.0005,21.358099311590195,3.6123904312537274e-24,101184,,
495,5808,406112,-61.84696956,819,141.28,14.475093498826027,0.0005,22.293677996844053,3.3852518372687916e-24,101312,,
495,5812,406560,-68.41817783999998,819,140.51,13.98741428554058,0.0005,28.352293327450752,3.172395301883434e-24,101440,,
495,5816,407136,-70.75992260000001,821,141.85,14.286238044500351,0.0005,23.84986235573888,2.9729225004973702e-24,101568,,
495,5820,407456,-73.13041056,821,141.52,14.462290868163109,0.0005,16.230890341103077,2.8779400421679045e-24,101632,,
495,5824,407936,-75.27203874000001,822,137.39,14.243871703743935,0.0005,17.247909288853407,2.6969820250130197e-24,101760,,
495,5828,408416,-71.21592752000001,823,139.41,14.426837414503098,0.0005,23.19717226549983,2.527402152369054e-24,101888,22.425366551606345,11.090732976608216
495,5832,408608,-69.63277034000001,824,137.18,14.228942632675171,0.0005,22.20657029747963,2.4466537184056093e-24,101952,,
496,5836,408800,-70.98035429,824,134.41,,,,,,,
496,5840,409472,-68.95436636999999,825,133.9,14.307663217186928,0.0005,25.0476864092052,2.2195604222929655e-24,102144,,
495,5844,409984,-65.13896088,827,135.72,13.99865859001875,0.0005,26.145210802555084,2.0799997392767636e-24,102272,,
495,5848,410304,-66.79446669000001,828,134.72,14.019420474767685,0.0005,23.17226918041706,2.0135454094491414e-24,102336,,
495,5852,410688,-66.57713637,828,133.28,14.038411423563957,0.0005,19.878451265394688,1.8869384418757386e-24,102464,,
495,5856,411456,-68.34527835,830,132.4,13.791446149349213,0.0005,24.69194831326604,1.711796711582488e-24,102656,,
495,5860,411872,-70.62714788000001,830,132.08,13.712291732430458,0.0005,13.12568225339055,1.657106197589008e-24,102720,,
495,5864,412480,-73.50583673,832,126.48,14.250947669148445,0.0005,19.50974928587675,1.5032970257025307e-24,102912,,
495,5868,412704,-69.07845887000002,833,126.03,14.098256394267082,0.0005,22.346777010709047,1.4552679243636733e-24,102976,,
495,5872,413056,-70.73855879000001,833,122.75,13.72139535844326,0.0005,20.02809699997306,1.4087732745820114e-24,103040,,
495,5876,414144,-68.0728222,835,120.98,14.477387100458145,0.0005,22.034867770969868,1.237182359756812e-24,103296,,
495,5880,414720,-65.73778368,837,118.79,14.211470618844032,0.0005,25.152438826858997,1.1593912513119884e-24,103424,,
495,5884,415104,-68.93420838000002,837,116.29,13.856266647577286,0.0005,20.729555126279593,1.0864914856951953e-24,103552,,
495,5888,415680,-69.56366213,838,118.21,14.095429763197899,0.0005,19.85650710761547,1.0181754826498504e-24,103680,,
495,5892,416064,-67.75307175,839,118.06,13.991007149219513,0.0005,21.679278135299683,9.54155030611636e-25,103808,,
495,5896,416608,-63.07490193000002,840,121.02,14.039699241518974,0.0005,16.01852397993207,8.94182941864794e-25,103936,,
496,5900,416992,-61.39964496,840,123.12,14.425115138292313,0.0005,22.983831834048033,8.657948639070184e-25,104000,21.42370536809671,6.855132379403997
495,5904,417984,-63.06852592,843,119.99,14.016311928629875,0.0005,19.927771471440792,7.610824842389919e-25,104256,,
495,5908,418528,-64.41856706000002,844,116.59,14.119775772094727,0.0005,16.54201551899314,7.1357577059750615e-25,104384,,
495,5912,418976,-60.23374596000001,844,117.79,14.107044100761414,0.0005,20.901667926460505,6.690344174543693e-25,104512,20.24678192176963,11.492208510688027
496,5916,419328,-59.733075070000005,845,116.76,14.205259636044502,0.0005,26.224551767110825,6.478174456591383e-25,104576,,
495,5920,419744,-59.979501170000006,847,116.5,14.26611889898777,0.0005,21.00413128361106,6.073807230062569e-25,104704,,
495,5924,420512,-57.617770760000006,848,120.51,13.665785759687424,0.0005,31.140955694019794,5.514086189609561e-25,104896,,
495,5928,421184,-61.99076809,849,120.31,14.203833937644958,0.0005,23.401171132922173,5.005945250852736e-25,105088,,
495,5932,421728,-66.64525916000001,850,120.65,13.72002099454403,0.0005,14.934577150270343,4.693474472658859e-25,105216,18.07038241075186,12.398424732305953
496,5936,421856,-68.82848139,850,120.82,,,,,,,
495,5940,422688,-67.05695798999999,853,122.79,14.288741663098335,0.0005,19.428056366741657,4.1258286310781256e-25,105472,,
495,5944,423008,-67.05368419,853,124.61,13.788599997758865,0.0005,21.044949900358915,3.9949869441504438e-25,105536,,
495,5948,423648,-63.42065727999999,854,126.83,14.209865182638168,0.0005,22.679500110447407,3.7456201619196286e-25,105664,,
495,5952,424064,-63.895722,855,129.09,14.3660289645195,0.0005,23.54893552325666,3.5118187609067906e-25,105792,,
495,5956,424864,-66.38551285,857,128.91,14.203973084688187,0.0005,20.725632652640343,3.1881932815126546e-25,105984,,
495,5960,425664,-65.99227950999999,858,127.19,14.065460622310638,0.0005,22.859217282384634,2.8943908350110747e-25,106176,,
495,5964,426560,-62.40274192000001,860,130.89,14.190047636628151,0.0005,27.52633986622095,2.544332725946622e-25,106432,,
495,5968,426848,-64.87071642,860,131.73,14.185193866491318,0.0005,16.97401787340641,2.463644770035291e-25,106496,,
496,5972,427072,-63.28288288999999,861,134.41,14.196379110217094,0.0005,14.0647058673203,2.385515673981551e-25,106560,,
495,5976,428192,-61.351448960000006,864,137.08,14.189724415540695,0.0005,20.51517855376005,2.0970027401461923e-25,106816,,
495,5980,428384,-65.64082191,864,136.49,14.11561430990696,0.0005,18.639982484281063,2.0305008876120064e-25,106880,,
495,5984,429024,-59.68056553,865,138.41,14.29749347269535,0.0005,20.141591578722,1.9037571655310425e-25,107008,20.25089467617695,7.161972083308966
495,5988,429312,-60.61887001,865,135.99,13.915164560079575,0.0005,19.391669932752848,1.8433836740800053e-25,107072,,
495,5992,429504,-59.61806388,866,138.83,14.285383060574532,0.0005,19.89866641536355,1.7849247784756325e-25,107136,,
494,5996,430400,-63.736020339999996,869,135.68,14.211691662669182,0.0005,21.057502169162035,1.5690495000509135e-25,107392,,
495,6000,430688,-65.34490855,870,133.34,14.313995957374573,0.0005,17.15476629510522,1.5192905172656138e-25,107456,,
495,6004,431200,-63.290458449999996,870,136.45,14.077307567000389,0.0005,23.497643060982227,1.4244564345049937e-25,107584,,
495,6008,431488,-65.23938838999999,871,135.76,14.060155913233757,0.0005,23.68826811388135,1.3792829349169545e-25,107648,24.721632172100684,24.63502318385315
495,6012,431872,-63.105856620000004,871,138.16,14.356279641389847,0.0005,28.83845340460539,1.3355419747623596e-25,107712,,
495,6016,432128,-63.02954358,871,137.34,14.255360201001167,0.0005,25.4760174266994,1.2931881695020696e-25,107776,,
495,6020,432704,-55.9673596,874,137.76,14.16992573440075,0.0005,14.686987850815058,1.1740166820354214e-25,107968,,
495,6024,433184,-58.95218781999999,874,135.85,14.264900237321854,0.0005,19.6614322476089,1.1007346489839886e-25,108096,,
495,6028,433888,-60.45679408000001,875,134.03,14.452051609754562,0.0005,20.82596891373396,1.0320268449581862e-25,108224,16.70178209921005,11.993233408259032
495,6032,434048,-59.82196572000001,876,132.42,14.076287806034088,0.0005,19.33196084946394,9.992983512626326e-26,108288,,
495,6036,434656,-61.765613009999996,876,131.85,13.867737650871277,0.0005,18.381894629448652,9.369222191145582e-26,108416,,
495,6040,435392,-61.43346103,879,131.03,14.020372346043587,0.0005,23.02000355347991,8.505817926685819e-26,108608,,
495,6044,435840,-62.71909903000001,880,127.64,14.204529538750648,0.0005,22.208846397697926,7.974885350003771e-26,108736,,
495,6048,436320,-62.31631448000001,881,127.35,14.720819979906082,0.0005,25.504622634500265,7.477093636544354e-26,108864,,
