rollout/ep_rew_mean,time/total_timesteps,time/fps,ego_speed,time/time_elapsed,rollout/ep_len_mean,network_speed,time/episodes,train/learning_rate,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss,train/critic_loss
9.78807821,1690368,139,,4954,80.41,,19612,0.0005,0.0,422336,-6616.715522766113,3.5970763619989157,19.540133038535714
12.454917790000001,1690720,139,16.720297896024793,4958,80.99,21.213967189360496,19616,0.0005,0.0,422464,-6638.620429992676,3.5245758555829525,24.827906539663672
12.191044070000002,1691040,139,,4959,81.37,,19620,0.0005,0.0,422528,-6705.16495513916,3.3808832056820393,24.377907693386078
14.759432799999999,1691136,139,,4961,81.08,,19624,,,,,,
14.474140590000001,1691392,139,,4962,81.33,,19628,0.0005,0.0,422592,-6604.564781188965,3.530490592122078,18.73381480947137
14.34986864,1691680,139,,4965,81.66,,19632,0.0005,0.0,422720,-6646.941589355469,3.300209568813443,25.71485553868115
14.29046276,1692096,139,28.483652947747913,4966,80.74,22.280102209365705,19636,0.0005,0.0,422784,-6673.60871887207,3.4926717206835747,10.404301567003131
11.731511210000003,1692448,139,,4969,79.78,,19640,0.0005,0.0,422912,-6614.1071853637695,3.341612622141838,8.186254158616066
6.85457662,1692704,139,,4972,80.85,,19644,0.0005,0.0,422976,-6632.5070877075195,3.307119481265545,12.858286388218403
8.634565629999999,1692992,139,,4972,79.37,,19648,0.0005,0.0,423040,-6612.081741333008,3.4374565593898296,14.630278248339891
9.22740146,1693504,139,,4976,79.71,,19652,0.0005,0.0,423168,-6585.794776916504,3.530230663716793,15.689150841906667
8.723088109999999,1693888,139,,4979,80.33,,19656,0.0005,0.0,423232,-6617.941017150879,3.184965383261442,12.614614268764853
6.69068529,1694144,139,,4980,79.07,,19660,0.0005,0.0,423296,-6576.818794250488,3.4042409751564264,25.324179623275995
6.627757689999999,1694432,139,,4983,78.24,,19664,0.0005,0.0,423360,-6527.817817687988,3.399415973573923,18.32114021666348
6.675442139999999,1694784,139,,4986,77.97,,19668,0.0005,0.0,423488,-6588.102119445801,3.583692893385887,16.592587625607848
5.98025735,1695296,139,,4989,78.87,,19672,0.0005,0.0,423616,-6592.6867752075195,3.3999222181737423,22.270714476704597
6.32417361,1695616,139,,4989,78.0,,19676,0.0005,0.0,423680,-6635.67301940918,3.475619152188301,21.123939650133252
8.150568569999997,1695840,139,12.609733299489974,4992,78.02,19.724926465560095,19680,0.0005,0.0,423744,-6590.19189453125,3.4947565775364637,19.80426736176014
8.12909486,1696064,139,,4992,78.38,,19684,0.0005,0.0,423808,-6707.826713562012,3.464283734560013,12.769162628799677
6.203969859999998,1696384,139,,4995,78.01,,19688,0.0005,0.0,423872,-6740.605972290039,3.390614751726389,17.123485304415226
6.313379670000002,1696864,139,,4998,77.96,,19692,0.0005,0.0,424000,-6677.820892333984,3.5059468504041433,23.02620686776936
4.183370050000003,1697184,139,25.388708348725014,4999,78.02,21.170043789121685,19696,0.0005,0.0,424064,-6635.27116394043,3.4689250383526087,17.46131872944534
6.561817730000001,1697568,139,,5003,79.22,,19700,0.0005,0.0,424192,-6722.168899536133,3.5268125608563423,12.699833884835243
8.38398415,1697760,139,,5003,80.91,,19704,,,,,,
8.446894570000001,1697952,139,,5005,81.52,,19708,0.0005,0.0,424256,-6690.6158447265625,3.2777903974056244,13.72629876434803
